,city,job_title,company_name,location,summary,salary
1690,Austin,Intern: Data Scientist,Tista Science and Technology Corporation,"Austin, TX 78744 (Southeast area)","Develop modeling and data processes using a variety of tools and relational databases.
Creation and maintenance of segmentation models.",Nothing_found
1691,Austin,Research Statistician - US/Global Public Health,"Far Harbor, LLC","Austin, TX 78701 (Downtown area)","Far Harbor helps to design and evaluate research initiatives that aim to improve maternal, child and reproductive health in the US and developing countries.","$84,000 - $104,000 a year"
1692,Austin,Senior Data Scientist,Sense Corp,"Austin, TX 78752 (Highland area)","Design and develop statistical models with Big Data, IoT, ERP, Supply Chain, etc. to drive major operational business decisions.
US Citizen or GC Holder.",Nothing_found
1693,Austin,Senior Data Scientist,Sense Corp,"Austin, TX 78752","Design and develop statistical models with Big Data, IoT, ERP, Supply Chain, etc. to drive major operational business decisions.
US Citizen or GC Holder.",Nothing_found
1694,Austin,"Senior Manager, Data Scientist",Charles Schwab Inc.,"Austin, TX 78758","We are looking for qualified candidates to design and implement scalable machine learning solutions for dynamic financial products, deliver business insights…",Nothing_found
1695,Austin,Data Scientist (NLP Specialist),Hypergiant,"Austin, TX 78701","You will work to evaluate, improve, and develop products for Hypergiant and our clients.
You will be responsible for collecting, analyzing, and interpreting…",Nothing_found
1696,Austin,Senior Data Scientist,Atlassian,"Austin, TX","Using your technical creativity and thought leadership, you will be a valuable part of a team of data engineers, program managers and analysts within our…",Nothing_found
1697,Austin,Data Scientist,Favor,"Austin, TX","Our technology efficiently manages the real-time assignment of Runners to Favors, facilitates communication between customers, Runners, and support, keeps…",Nothing_found
1698,Austin,Data Scientist,eBay Inc.,"Austin, TX",Decision Science contains both data scientists and software engineers responsible for creating and implementing state of the art machine learning algorithms for…,Nothing_found
1699,Austin,Data Scientist,REX,"Austin, TX 78701","This data includes a range of things from demographics to web traffic to user behavior to consumer marketing data.
Coding in at least one language.",Nothing_found
1700,Austin,"Data Scientist, Analytics",Facebook,"Austin, TX","The perfect candidate will have a background in a quantitative or technical field, will have experience working with large data sets, and will have some…",Nothing_found
1701,Austin,"Manager, Data Scientist",Charles Schwab Inc.,"Austin, TX 78758","We help our clients plan for their future and they are passionate about the tools and experiences we provide.
Data Science and its application.",Nothing_found
1702,Austin,Data Scientist (Marketing Analytics),Whole Foods Market,"Austin, TX 78703","We are looking for an experienced marketing analytics professional responsible for delivering data driven, actionable insights to help optimize maximize…",Nothing_found
1703,Austin,Product Cost Data Scientist,Cloudflare,"Austin, TX 78701",Cloudflare is looking to build and grow our Business Intelligence team responsible for building large-scale enterprise data lake and EDW from different sources…,Nothing_found
1704,Austin,Geospatial Software Developer and Data Scientist,University of Texas at Austin,"Austin, TX 78712","Geospatial Software Developer and Data Scientist.
Development and implementation of geospatial algorithms for a variety of remote sensing technologies and…",Nothing_found
1705,Austin,Channel Strategy Decision Scientist,PayPal,"Austin, TX 78729","Provide analytical insights into emerging issues, trends and portfolios - by analyzing various types of data, including review of relevant cases/samples,…",Nothing_found
1706,Austin,Sr. Computational Physicist / Applied Mathematician,"Nanohmics, Inc.","Austin, TX 78741","Members of our Computational Group -- with diverse backgrounds in physics, applied math, aeronautics, optics, biomedical sciences, and chemical engineering --…","$65,000 - $105,000 a year"
1707,Austin,Machine Learning Engineer,Triplebyte,"Austin, TX","As a machine learning engineer, you'll be responsible for the end-to-end process of designing and running experiments to serving production models at scale.","$150,000 - $250,000 a year"
1708,Austin,Senior Data Scientist,Sense Corp,"Austin, TX 78752 (Highland area)","Design and develop statistical models with Big Data, IoT, ERP, Supply Chain, etc. to drive major operational business decisions.
US Citizen or GC Holder.",Nothing_found
1709,Austin,"Senior Manager, Data Scientist",Charles Schwab Inc.,"Austin, TX 78758 (North Burnett area)","Are you all about leveraging data to provide customers better products and grow business?
We are looking for qualified candidates to design and implement…",Nothing_found
1710,Austin,Data Scientist,HORNE LLP,"Austin, TX","In this position, you will be responsible for building it, it’s attributes, and its parameters while modifying solutions to evolving business challenges.",Nothing_found
1711,Austin,Senior Data Scientist,Valkyrie Intelligence,"Austin, TX 78705 (West University area)","Senior Scientist (Scientist III) Job Description.
Location: Based in Austin, TX.
The Senior Scientist is the right fit for a motivated scientist that is…","$100,000 - $125,000 a year"
1712,Austin,Data Scientist,Q2ebanking,"Austin, TX 78729",You will be responsible for the development and deployment of machine learning models & intuitive visualization for customer insights.,Nothing_found
1713,Austin,Data Scientist,Cerebri AI,"Austin, TX","Design, develop, test, advocate, evangelize and build data-driven products that help our customers improve business decisions.",Nothing_found
1714,Austin,Data Scientist - Aerospace and Defense Industry,SparkCognition,"Austin, TX 78759 (Arboretum area)","Working with customers to help solve critical problems through development and implementation of models.
Leading all phases of a model development process from…",Nothing_found
1715,Austin,Data Pipeline Engineer,Iodine Software,"Austin, TX 78731","As a Data Pipeline Engineer, you will be an essential part of the team ensuring our clients’ real-time medical data is received and processed.",Nothing_found
1716,Austin,Data Analyst Specialist,Robin Healthcare,"Austin, TX","LOCATION: Austin Texas, 4 blocks west of UT campus.
POSITION PURPOSE: The primary goal of a data analyst specialist is to assist the entire operations team with…",Nothing_found
1717,Austin,Data Scientist,Shipwell,"Austin, TX","Data Scientists at Shipwell proactively design and deploy analytics features on our state-of-the-art platform.
What you'll do when you get here:",Nothing_found
1718,Austin,Data Scientist,Data Quantist,"Austin, TX","Strong analytical skills and expertise with analytical and database tools such as R, SAS, MS SQL, MySQL, PostgreSQL, etc.",Nothing_found
1719,Austin,Senior Data Analyst,Health & Human Services Comm,"Austin, TX 78751 (Triangle State area)","The Senior Data Analyst (Systems Analyst V) reports to the Data Analytics and Reporting Team Manager in Health, Developmental and Independence Services (HDIS),…","$4,917 - $6,489 a month"
1720,Austin,Channel Strategy Decision Scientist,PayPal,"Austin, TX 78729","Provide analytical insights into emerging issues, trends and portfolios - by analyzing various types of data, including review of relevant cases/samples,…",Nothing_found
1721,Austin,Sr. Computational Physicist / Applied Mathematician,"Nanohmics, Inc.","Austin, TX 78741 (Parker Lane area)",At Nanohmics Inc. we work with customers and partners across multiple industries to develop smart technology solutions by integrating the applied sciences of…,"$65,000 - $105,000 a year"
1722,Austin,Machine Learning Engineer,Triplebyte,"Austin, TX","Triplebyte is transforming the way software engineers are hired.
Human decision making doesn't work at our scale; our marketplace is powered by automated…","$150,000 - $250,000 a year"
1723,Austin,Senior Data Scientist,Sense Corp,"Austin, TX 78752","Design and develop statistical models with Big Data, IoT, ERP, Supply Chain, etc. to drive major operational business decisions.
US Citizen or GC Holder.",Nothing_found
1724,Austin,Sr. Computational Physicist / Applied Mathematician,"Nanohmics, Inc.","Austin, TX 78741",At Nanohmics Inc. we work with customers and partners across multiple industries to develop smart technology solutions by integrating the applied sciences of…,"$65,000 - $105,000 a year"
